COMMENTS: Created on the 05/12/05
COMMENTS: Axes are: Energy and Angle
COMMENTS: PDFs are: Cut Value and TKR Plane (3x16)
COMMENTS: Parameters are: CAL Last Layer Coefficient(1), Log Normal Parameters(4)
COMMENTS: Log Normal Parameters are: Norm, MPV, Width, Tail
#PDFs: 32 #Parameters: 5
AXES:
2
0.409645 0.974918 121.087 21.7453 -0.201241 
4.76462e-09 0.989141 125.017 20.4708 -0.243664 
0.025399 0.973783 129.721 18.3456 -0.269813 
0.166942 0.979302 132.619 17.8473 -0.256552 
1.38567e-10 0.971545 132.877 16.694 -0.306608 
1.84619e-09 0.973589 201.496 24.8523 -0.186761 
1.89978e-09 0.986452 208.526 23.357 -0.284173 
0.191798 0.988346 215.71 21.6533 -0.32773 
0.221839 0.983641 217.877 21.0776 -0.259185 
0.41656 0.964845 220.297 20.0993 -0.316801 
1.84619e-09 0.985825 374.174 30.9792 -0.24267 
0.0677191 0.982243 377.411 29.4942 -0.226018 
0.307589 0.98709 384.385 29.3732 -0.253827 
0.389895 0.97443 390.35 27.4437 -0.284621 
1.23099e-10 0.971552 384.496 28.2238 -0.282988 
0.343921 0.981059 721.273 42.2411 -0.197202 
1.0532e-10 0.980024 714.414 42.097 -0.242341 
0.344119 0.977283 727.446 41.1389 -0.301357 
0.60358 0.950856 735.214 40.4823 -0.283813 
0.658539 0.959317 733.441 42.3374 -0.276448 
1.08579e-10 0.972431 800.872 45.0114 -0.278707 
0.369158 0.956872 811.965 41.0781 -0.227532 
0.384019 0.964724 809.882 45.3136 -0.259102 
0.65957 0.969574 822.486 45.7765 -0.322688 
0.59231 0.956663 818.262 45.2268 -0.341973 
0.787072 0.965281 1703.16 67.1346 -0.294533 
0.63886 0.961025 1679.04 74.5046 -0.284856 
1.12431 0.942333 1707.02 78.9967 -0.262677 
0.995216 0.959055 1691.49 84.6013 -0.372193 
1.20931 0.943099 1699.2 88.9334 -0.287939 
0.947919 0.962128 2583.95 97.7185 -0.275258 
1.09772 0.956713 2595.72 100.539 -0.385414 
1.30247 0.965076 2594.75 120.301 -0.32676 
1.59653 0.952519 2620.83 131.175 -0.329034 
1.72 0.922657 2626.5 135.465 -0.268983 
1.2677 0.917058 4412.92 141.883 -0.313926 
1.52533 0.947776 4424.02 173.819 -0.338216 
1.89802 0.941746 4458.78 201.306 -0.255053 
2.14711 0.954715 4490.75 237.331 -0.249949 
2.00995 0.959622 4446.99 235.64 -0.343641 
1.78413 0.946486 8178.05 269.801 -0.374159 
2.31853 0.929559 8346.47 313.031 -0.303318 
2.91428 0.948254 8578.78 400.721 -0.217832 
3.1596 0.954142 8663.78 461.507 -0.292102 
2.91755 0.920258 8461.84 442.893 -0.217102 
1.98971 0.900217 9203.06 280.287 -0.361218 
2.12819 0.918441 9138.28 355.429 -0.279774 
2.55094 0.929244 9271.8 437.288 -0.339928 
3.12012 0.949845 9563.45 499.678 -0.282696 
3.34569 0.936317 9759.08 538.45 -0.384329 
2.64838 0.928086 19163.1 635.681 -0.3086 
2.92888 0.935875 19161.6 795.533 -0.275124 
4.09684 0.902598 20645.5 962.389 -0.1809 
3.92998 0.924802 20203.6 1050.96 -0.358736 
4.49565 0.909151 20996.8 1189.59 -0.330996 
3.1666 0.881693 29830.5 999.75 -0.220042 
4.25184 0.924998 31969.5 1358.96 -0.340794 
3.62256 0.937361 29638.8 1580.64 -0.401843 
7.50808 0.88955 39385.6 2476.98 -0.237843 
5.49783 0.943504 33866.1 2201.35 -0.321199 
3.52135 0.964908 51000.1 1983.63 -0.522261 
5.26906 0.906514 57249.8 2710.42 -0.294947 
7.00819 0.929883 64150.3 3917.92 -0.361295 
5.70436 0.900955 56482.5 3846.22 -0.397001 
7.07277 0.846557 63234.1 3882.43 -0.38878 
PDF: Cut Value 1 and TKR Plane 10
2.46595e-10 0.982809 114.461 22.7153 -0.186449 
2.41258e-09 0.990276 120.088 21.3395 -0.225097 
1.03244e-10 0.983587 125.77 19.3068 -0.262494 
2.23505e-10 0.98379 130.303 17.7899 -0.327982 
0.105508 0.974013 131.076 17.3493 -0.302749 
4.15926e-09 0.981846 198.018 26.4452 -0.261784 
1.58856e-10 0.981854 202.093 25.2388 -0.250339 
1.84619e-09 0.984394 210.159 22.9316 -0.295037 
1.84619e-09 0.974703 212.878 20.981 -0.283162 
0.115557 0.967037 212.483 21.3718 -0.230892 
0.204818 0.988881 369.373 32.8456 -0.27246 
1.84619e-09 0.98809 368.604 31.1358 -0.196978 
1.84619e-09 0.98288 375.803 29.9749 -0.20687 
0.268099 0.975652 383.609 27.9183 -0.242371 
0.311795 0.972554 386.265 27.551 -0.310776 
3.52613e-09 0.98515 707.945 44.369 -0.239163 
0.27126 0.984709 713.994 43.0358 -0.226597 
0.26558 0.986157 722.591 42.4579 -0.359903 
0.678232 0.955534 728.153 43.3392 -0.200268 
0.503816 0.965355 725.393 44.3024 -0.296508 
0.449889 0.985486 799.334 46.1263 -0.175262 
0.193345 0.96747 797.849 43.9315 -0.269285 
0.596945 0.975908 811.463 46.0866 -0.245458 
0.28319 0.96141 804.716 45.4261 -0.328152 
0.675779 0.961611 811.903 49.241 -0.253405 
0.741975 0.969783 1689.26 73.3127 -0.279577 
0.661142 0.975025 1682.16 73.3119 -0.379549 
0.998859 0.960481 1690.27 81.1239 -0.290695 
0.969938 0.964658 1687.65 84.3758 -0.345888 
1.21428 0.95459 1701.83 89.5703 -0.341284 
0.981265 0.965056 2584.39 96.8585 -0.287849 
1.10307 0.950748 2576.84 104.055 -0.241105 
1.44482 0.946307 2608.55 114.981 -0.291992 
1.65014 0.946658 2606.21 129.946 -0.202433 
1.70418 0.948385 2621.56 134.397 -0.304512 
1.30731 0.951703 4410.33 149.518 -0.31941 
1.37722 0.954544 4372.9 174.337 -0.313089 
1.80769 0.945355 4440.13 196.392 -0.316479 
2.03518 0.946084 4474.78 211.715 -0.295553 
2.31556 0.952293 4533.09 236.102 -0.335246 
1.83687 0.949379 8175.02 270.13 -0.282764 
2.1744 0.951919 8293.24 332.256 -0.415321 
2.31752 0.952448 8200.62 366.075 -0.316105 
2.27061 0.93976 8080.11 403.293 -0.36551 
3.11344 0.933895 8594.64 453.014 -0.324445 
1.70806 0.918507 9005.66 319.01 -0.308279 
2.69117 0.956482 9460.42 389.047 -0.258743 
2.73057 0.944002 9413.41 395.513 -0.347491 
2.79855 0.932692 9337.54 461.625 -0.33347 
3.1225 0.954157 9576.66 503.671 -0.450486 
2.85953 0.905199 19388.1 745.508 -0.256702 
3.09889 0.9181 19611 719.099 -0.457461 
3.91405 0.929137 20444.6 956.498 -0.394762 
3.75738 0.914212 19898.4 992.811 -0.292193 
4.35692 0.920663 20804.1 1219.99 -0.34808 
2.3708 0.87562 27770.1 1035.57 -0.346671 
3.76033 0.889449 30481.8 1353.95 -0.281895 
5.34411 0.871008 33612.3 1717.28 -0.0801008 
6.13381 0.894273 35416.6 2010.54 -0.206933 
6.54495 0.902869 36493.9 2208.73 -0.25676 
4.48943 0.900281 54377.9 2083.42 -0.132359 
5.11697 0.87458 56226.8 2603.85 -0.105815 
6.57022 0.87588 61452 3202.4 -0.226149 
7.54678 0.911591 65887.1 3851.01 -0.414788 
7.73984 0.829353 65917.6 4055.23 -0.184639 
PDF: Cut Value 1 and TKR Plane 11
1.20496 0.983925 112.009 25.2208 -0.151882 
5.75515e-10 1.0005 115.568 23.3029 -0.217239 
8.11082e-11 0.992393 123.128 20.9107 -0.284188 
0.013714 0.985042 126.624 19.1345 -0.276839 
1.22037e-10 0.973324 128.197 18.2146 -0.308063 
1.84619e-09 0.981257 191.851 27.5616 -0.224586 
1.84619e-09 0.966722 196.509 24.7338 -0.192895 
1.84619e-09 0.978726 203.836 24.1147 -0.233569 
2.18216e-10 0.99099 211.07 22.301 -0.330615 
1.28076e-10 0.979434 211.759 21.5075 -0.331664 
8.94303e-11 0.980791 362.906 33.3289 -0.282784 
1.84619e-09 0.994531 365.659 33.7771 -0.24057 
0.0911433 0.987233 373.151 30.9119 -0.270181 
1.70397e-10 0.982747 378.01 29.2669 -0.294195 
9.57077e-11 0.981939 375.012 30.2396 -0.268976 
1.3152e-10 0.987834 700.216 45.9619 -0.249982 
0.397551 0.969624 710.76 43.4935 -0.218465 
0.372318 0.979601 714.865 43.2743 -0.262398 
0.593188 0.967114 726.177 43.2678 -0.2489 
0.62796 0.969091 722.501 46.3435 -0.244011 
9.6712e-11 0.97126 783.996 47.7553 -0.231557 
0.447724 0.974344 800.71 46.6307 -0.260725 
0.483258 0.977056 804.255 47.9818 -0.291134 
0.518866 0.955015 807.242 46.7178 -0.231312 
0.603406 0.945982 807.778 46.0559 -0.246101 
0.712617 0.970579 1679.28 71.0642 -0.274798 
0.645488 0.941856 1660.32 72.1852 -0.25031 
0.893165 0.959486 1674.13 81.6989 -0.294384 
0.965156 0.95536 1675.54 82.3846 -0.281764 
1.0373 0.945384 1678.21 86.1539 -0.294005 
0.850161 0.960119 2568.38 94.2956 -0.37019 
0.949381 0.930924 2546.93 104.417 -0.227373 
1.23917 0.949513 2563.99 116.5 -0.282177 
1.41062 0.969911 2587.38 126.653 -0.339524 
1.70039 0.92418 2609.03 129.767 -0.213547 
1.18331 0.962066 4371.96 156.138 -0.393399 
1.38054 0.944351 4363.49 166.512 -0.302341 
1.70494 0.94182 4409.55 184.511 -0.322674 
1.92483 0.94096 4416.31 211.935 -0.261222 
2.08528 0.959001 4461.04 230.85 -0.338226 
1.87618 0.934413 8185.6 273.167 -0.293251 
2.16863 0.939638 8237.82 329.108 -0.257401 
2.56339 0.956464 8360.42 385.524 -0.302601 
2.86451 0.96108 8472.03 442.744 -0.369485 
2.99732 0.943145 8535.87 433.046 -0.340304 
1.9222 0.923779 9126.3 286.957 -0.245775 
2.14372 0.951238 9153.9 353.52 -0.362175 
2.44598 0.954305 9206.72 419.93 -0.390011 
2.79112 0.944295 9332.17 495.874 -0.317201 
3.19319 0.940827 9570.65 508.831 -0.272401 
2.46199 0.925658 18871.7 644.129 -0.357079 
2.46923 0.9024 18576.2 701.142 -0.417624 
3.96151 0.907706 20422.3 945.891 -0.204689 
3.82629 0.932318 19928.3 1109.26 -0.323323 
4.92723 0.907666 21710.6 1229.24 -0.242698 
3.62731 0.928674 30543 1101.26 -0.0907983 
3.26337 0.934037 29482.8 1263.19 -0.444956 
6.84638 0.908931 37583.2 2107.05 -0.0711112 
5.59176 0.915336 34101.4 2055.47 -0.271768 
5.49835 0.891485 33996.2 1859.01 -0.39801 
3.37396 0.877044 49707.3 1770.57 -0.104757 
4.71926 0.968831 55024.4 2525.42 -0.487064 
6.13532 0.870958 60238.5 2749.75 -0.366116 
6.95542 0.898287 62548.5 3820.77 -0.304083 
5.70064 0.889961 57135.6 3507.77 -0.45296 
PDF: Cut Value 1 and TKR Plane 12
1.32922e-10 0.998348 107.642 25.7214 -0.239649 
9.85365e-11 0.986786 110.868 22.9703 -0.213912 
1.84619e-09 1.00033 119.46 22.0073 -0.28116 
1.08028e-10 0.976742 124.23 19.2659 -0.268675 
1.84619e-09 0.970799 124.67 18.9676 -0.256912 
0.128421 0.979392 187.244 28.7094 -0.145586 
1.20628e-10 0.967622 191.286 26.131 -0.172572 
0.145608 0.976822 200.942 24.8626 -0.239288 
4.69819e-09 0.979926 207.88 22.5444 -0.324009 
1.83963e-10 0.970428 207.61 22.9641 -0.269629 
1.84619e-09 0.977899 356.576 34.1328 -0.25221 
1.17166e-10 0.987322 358.178 33.0045 -0.220436 
0.0108331 0.987126 367.944 31.9445 -0.301624 
0.29582 0.970993 376.112 29.3438 -0.214667 
0.275094 0.984467 377.597 30.3597 -0.28783 
0.235784 0.986524 701.958 45.8153 -0.283338 
0.246794 0.985838 703.834 43.7416 -0.296438 
0.326006 0.979103 707.694 45.1852 -0.255119 
0.731901 0.964901 726.975 42.9431 -0.293385 
0.251989 0.960427 709.641 44.0787 -0.312119 
1.40962e-10 0.979274 779.849 50.0244 -0.278661 
0.355798 0.975376 782.76 47.4851 -0.169706 
0.48851 0.953955 798.322 45.8047 -0.251333 
0.514216 0.966596 801.041 47.7839 -0.241531 
0.438773 0.960034 796.439 47.0932 -0.229406 
0.415962 0.962158 1637.67 75.0266 -0.1426 
0.914945 0.970614 1673.19 78.0528 -0.233407 
0.900926 0.9688 1670.75 83.917 -0.316501 
1.07017 0.947693 1673.24 85.781 -0.21793 
1.13664 0.960928 1701.34 80.6276 -0.501438 
0.564857 0.937204 2516.9 91.9914 -0.249712 
0.942156 0.9494 2532.05 101.595 -0.247159 
1.29147 0.950776 2573.81 116.236 -0.322568 
1.1976 0.943503 2532.11 121.276 -0.238437 
1.68471 0.932321 2610.17 128.592 -0.262773 
1.0854 0.954755 4320.08 159.36 -0.25668 
1.34175 0.956172 4362.47 171.777 -0.376581 
1.63888 0.944057 4377.66 187.074 -0.315663 
2.19986 0.946224 4496.6 221.575 -0.263189 
2.0467 0.911348 4428.26 218.082 -0.240672 
1.98382 0.948853 8190.58 278.161 -0.133109 
2.07854 0.932844 8180.48 296.648 -0.309317 
2.08266 0.949177 8076.85 345.811 -0.393969 
2.62903 0.958615 8326.46 421.643 -0.371854 
2.75635 0.953031 8372.24 449.77 -0.319331 
1.737 0.941877 8989.93 295.018 -0.286632 
2.22735 0.922213 9191.33 349.519 -0.319165 
2.58731 0.941448 9255.95 404.629 -0.275744 
2.66305 0.943307 9248.51 461.41 -0.324709 
3.14279 0.923568 9534.95 481.907 -0.292961 
2.56987 0.894513 19006.3 553.488 -0.289254 
3.14954 0.938295 19695.7 727.76 -0.441207 
3.3237 0.90617 19418.1 874.463 -0.302211 
3.97375 0.919304 20336.5 1013.37 -0.341146 
4.1384 0.939548 20432 1081.52 -0.359216 
2.83551 0.936042 29030.8 1029.44 -0.352937 
4.03858 0.913854 31292.3 1160.85 -0.371087 
5.53846 0.891737 34298.5 1728.97 -0.157911 
4.77694 0.909651 32022.6 1820.9 -0.356703 
6.5368 0.883632 36092.4 2092.1 -0.117493 
3.88687 0.947257 52277.8 1918.56 -0.441378 
5.07649 0.862068 56593.2 2201.75 -0.478566 
6.11926 0.914562 59980.3 3096.06 -0.405977 
6.26038 0.87133 59245 3435.17 -0.212612 
7.91556 0.838696 66425.9 4524.89 -0.167196 
PDF: Cut Value 1 and TKR Plane 13
1.84619e-09 0.993909 103.409 26.1899 -0.182318 
8.39327e-11 0.991401 107.079 24.7416 -0.182487 
1.55605e-10 0.985328 115.104 22.0007 -0.243839 
1.02031e-10 0.980905 120.821 20.732 -0.264757 
0.116699 0.965821 122.146 19.897 -0.228732 
1.84619e-09 0.99348 183.888 30.4663 -0.243941 
1.84619e-09 0.96708 187.525 27.2692 -0.228757 
2.07164e-10 0.993276 197.101 26.8429 -0.268133 
1.75384e-10 0.973888 203.514 23.6208 -0.280514 
3.56123e-10 0.969154 203.633 23.1558 -0.266872 
1.40261e-10 0.983254 350.887 36.8911 -0.251359 
0.032486 1.00007 356.57 34.8356 -0.308228 
1.84619e-09 0.969916 360.588 32.6913 -0.219168 
1.38275e-10 0.98545 368.825 31.1126 -0.272003 
8.47464e-11 0.972707 370.307 30.1561 -0.274461 
1.39969e-10 0.991392 689.301 47.7533 -0.312552 
0.44571 0.981581 698.314 47.2254 -0.226415 
0.310422 0.983112 700.959 46.6497 -0.253884 
0.493162 0.963021 715.187 44.3816 -0.261513 
0.302484 0.959493 704.168 43.856 -0.246865 
2.02027e-10 0.977051 771.728 51.386 -0.256793 
0.35599 0.962477 784.635 45.9585 -0.280598 
0.383132 0.963155 786.438 47.7995 -0.229862 
0.456803 0.961247 798.064 46.4156 -0.3036 
0.407142 0.953709 790.304 48.0362 -0.245871 
0.372142 0.981873 1628.59 75.1518 -0.238055 
0.851027 0.970472 1661.22 79.0871 -0.253079 
0.801666 0.953747 1651.23 77.673 -0.245275 
0.8468 0.960705 1660.97 81.1271 -0.369053 
1.10275 0.939033 1676.47 82.9957 -0.319134 
0.669093 0.945234 2505.65 100.646 -0.248585 
1.27686 0.950297 2567.86 107.322 -0.241412 
1.2024 0.947913 2547.59 110.276 -0.286718 
1.59347 0.960135 2596.55 133.405 -0.277743 
1.28079 0.953926 2547.38 126.264 -0.382842 
1.06343 0.959706 4311.52 147.912 -0.342135 
1.40909 0.946246 4343.47 170.06 -0.269991 
1.56301 0.95033 4337.9 183.673 -0.285471 
1.73994 0.938533 4358.62 202.932 -0.290534 
1.9955 0.933785 4430.07 214.394 -0.361077 
1.86056 0.947303 8138.16 257.838 -0.282376 
2.05867 0.952232 8176.9 289.149 -0.338245 
2.36596 0.954206 8247.37 359.431 -0.333842 
2.81018 0.937038 8378.45 405.016 -0.214801 
3.0413 0.938063 8548.1 428.373 -0.357597 
1.95272 0.937887 9122.06 292.957 -0.348643 
2.08438 0.925406 9058 329.88 -0.27771 
2.57221 0.947939 9251.5 396.57 -0.270128 
2.58468 0.934844 9189.68 447.489 -0.310978 
3.26836 0.940342 9645.32 493.853 -0.345565 
2.52284 0.897534 18834.7 574.97 -0.217606 
3.27218 0.890989 19613.7 761.924 -0.166589 
2.93418 0.925 18825.9 850.086 -0.312331 
4.18931 0.934723 20556.2 1006.78 -0.343798 
4.48986 0.899728 20997.5 1069.28 -0.313819 
2.98466 0.891923 29266 981.933 -0.317536 
3.46265 0.875403 29810.9 1171.3 -0.245042 
4.18852 0.9096 30947.3 1521.1 -0.256491 
5.16254 0.92196 33466.9 1642.52 -0.451405 
5.58259 0.906514 34188.7 1885.56 -0.375187 
4.56009 0.884522 54756.3 1840.61 -0.222438 
4.05512 0.851403 51817.7 2029.79 -0.334489 
5.84967 0.908663 58306.8 3195.66 -0.295224 
6.46721 0.858945 60296.3 3694.32 -0.25905 
7.74391 0.885215 65594.8 4037.15 -0.291841 
PDF: Cut Value 1 and TKR Plane 14
1.84619e-09 0.993362 99.735 26.1006 -0.156882 
2.02703e-10 0.990123 103.576 24.5857 -0.183337 
1.64415e-10 0.982089 111.393 22.5015 -0.22548 
2.15206e-10 0.977426 118.416 21.1531 -0.288387 
1.84619e-09 0.968144 118.698 20.7427 -0.227803 
1.84619e-09 0.973101 177.238 30.8515 -0.124962 
1.84619e-09 0.970292 184.278 27.5148 -0.279454 
1.87516e-10 0.980479 191.13 26.9365 -0.208732 
0.0817818 0.977511 199.937 24.6402 -0.256623 
1.41125e-10 0.963714 201.181 24.4063 -0.273343 
1.84619e-09 0.985017 343.62 38.0053 -0.214733 
0.280089 0.991057 350.906 37.1702 -0.23103 
0.280696 0.982977 359.533 34.6285 -0.253131 
1.75437e-10 0.973933 364.799 31.1496 -0.23558 
1.32329e-10 0.971372 363.241 32.0214 -0.223887 
1.52967e-10 0.995574 678.288 52.2676 -0.246967 
0.220969 0.983814 684.473 48.4238 -0.218516 
0.286445 0.970154 693.963 46.2577 -0.230211 
0.638004 0.965784 712.02 44.2343 -0.260371 
0.445718 0.969516 709.11 44.6488 -0.309678 
0.276099 0.970374 767.325 49.3562 -0.21767 
1.84619e-09 0.977034 766.371 50.5727 -0.285284 
0.280144 0.973328 778.707 50.2199 -0.282346 
0.597458 0.958355 797.023 46.7572 -0.262905 
0.614769 0.963832 796.146 49.3811 -0.240072 
0.228644 0.979965 1614.78 77.4105 -0.254013 
0.577783 0.967447 1623.15 77.1493 -0.192866 
1.08311 0.978797 1675.85 81.9677 -0.324258 
1.16621 0.951226 1677.43 84.4809 -0.239641 
1.32037 0.952385 1690.96 86.6294 -0.316306 
0.741712 0.966001 2509.64 99.6883 -0.25417 
0.938648 0.969774 2526.1 106.305 -0.322368 
1.20933 0.960474 2544.26 117.647 -0.29218 
1.48875 0.963296 2574.81 127.51 -0.26882 
1.55148 0.948266 2573.03 131.166 -0.28439 
1.11156 0.960119 4302.37 153.473 -0.246567 
1.15493 0.949888 4286.52 163.302 -0.335123 
1.66954 0.945608 4364.48 196.479 -0.301533 
1.90553 0.95684 4413.74 210.881 -0.328219 
1.97913 0.946269 4422.19 220.127 -0.37251 
1.60983 0.919035 8018.96 242.611 -0.333831 
1.71109 0.946437 7959.21 293.264 -0.366451 
2.05327 0.941836 8034.03 343.848 -0.339145 
2.55303 0.9466 8274.79 396.985 -0.368166 
2.58744 0.92443 8229.66 417.482 -0.300239 
1.43896 0.934695 8804.09 292.307 -0.355493 
2.00762 0.953094 9016.92 336.594 -0.346084 
2.71797 0.952211 9365.25 395.265 -0.306169 
2.40401 0.959149 9039.27 447.657 -0.310163 
2.93736 0.920745 9393.37 466.157 -0.304254 
2.29171 0.88278 18573.2 559.493 -0.258237 
2.94423 0.936281 19289.9 693.161 -0.483596 
3.40115 0.956105 19608.2 887.317 -0.418049 
3.2069 0.922167 18980.1 1021.96 -0.397463 
4.34438 0.920039 20698.5 1071.28 -0.265606 
3.08193 0.884171 29335.2 1001.83 -0.152361 
3.08859 0.928582 29046.7 1132.24 -0.413892 
3.78557 0.939822 29843.3 1577.54 -0.391769 
5.77867 0.925725 34537.8 1870.49 -0.221412 
5.07682 0.902185 32651.3 1882.03 -0.251739 
4.0349 0.891427 52753.9 1767.43 -0.299484 
4.55291 0.899083 53846.6 2204.91 -0.383037 
5.87042 0.926561 58350.8 3587.82 -0.320832 
6.34124 0.87665 59382.1 3327.67 -0.223637 
7.49366 0.888254 64700.1 4123.52 -0.274547 
PDF: Cut Value 1 and TKR Plane 15
1.89241e-10 0.997268 93.9136 27.7672 -0.0863467 
1.08867e-10 0.997054 99.2312 26.7378 -0.147636 
0.0477581 0.988271 107.238 24.5772 -0.196528 
1.14054e-10 0.977615 114.599 22.3662 -0.243795 
1.84619e-09 0.964752 115.518 21.7005 -0.212264 
1.18574e-10 0.981115 175.957 32.5309 -0.237337 
1.84619e-09 0.977732 178.455 31.3097 -0.19614 
1.48475e-10 0.991301 188.543 29.4128 -0.251501 
1.58546e-10 0.990973 195.02 26.861 -0.235733 
0.0565009 0.970336 199.402 25.6073 -0.305689 
1.84619e-09 0.975436 337.665 39.2319 -0.210794 
1.84619e-09 0.982593 342.948 37.8118 -0.23618 
1.84619e-09 0.990077 351.937 36.0332 -0.239321 
0.414758 0.975093 365.327 33.2521 -0.229339 
0.306012 0.979585 365.612 33.4067 -0.265697 
1.30452e-10 0.988153 670.068 52.6694 -0.214612 
1.45216e-10 0.98185 676.116 48.7681 -0.27641 
0.291871 0.990396 688.297 48.6227 -0.301965 
0.570046 0.968727 706.722 47.5489 -0.276281 
0.505633 0.964876 699.261 47.2787 -0.189116 
0.381513 0.97828 763.507 55.0654 -0.207395 
1.33619e-10 0.973214 757.901 53.0212 -0.245228 
0.433415 0.969301 771.5 51.2432 -0.158795 
0.362643 0.96624 779.426 47.7718 -0.193718 
0.230618 0.955458 775.246 49.6579 -0.21592 
0.53894 0.97932 1616.01 82.7638 -0.169564 
0.788042 0.971864 1638.67 81.8069 -0.214151 
0.931253 0.955564 1645.17 80.5467 -0.245374 
0.857475 0.973277 1647.54 88.1024 -0.276264 
0.995739 0.950345 1649.92 88.2466 -0.268592 
0.732259 0.957444 2497.49 100.399 -0.238239 
0.7917 0.955032 2483.62 109.955 -0.176393 
1.09039 0.94781 2508.94 112.21 -0.221674 
1.48256 0.95275 2570.83 121.862 -0.284501 
1.47612 0.929774 2561.96 123.247 -0.298847 
1.12678 0.959749 4297.81 157.49 -0.271136 
1.41675 0.943117 4320.64 164.522 -0.229672 
1.52503 0.960972 4336.73 185.473 -0.436283 
1.93627 0.94107 4410.86 208.871 -0.271671 
2.28721 0.932179 4476.48 217.553 -0.261447 
1.59484 0.934734 7984.27 254.498 -0.202309 
1.92817 0.930302 8077.19 291.596 -0.299956 
2.20148 0.933125 8111.59 337.089 -0.330332 
2.59765 0.96118 8263.07 395.067 -0.309705 
2.8226 0.92347 8375.8 412.795 -0.316071 
1.3575 0.930719 8703.14 302.149 -0.244966 
2.08703 0.942509 9057.68 328.884 -0.300541 
2.63141 0.956092 9266.8 414.672 -0.300407 
2.7131 0.932956 9276.32 442.771 -0.310756 
2.93555 0.919337 9324.15 465.94 -0.226766 
2.96474 0.900103 19384.2 637.57 -0.106409 
2.5921 0.908018 18738.1 732.695 -0.365177 
3.7463 0.906065 20047.9 845.331 -0.243549 
4.10587 0.930571 20458.7 986.396 -0.379348 
4.49279 0.914424 21066 1097.66 -0.358228 
2.62238 0.861061 28422.1 829.959 -0.234187 
4.32434 0.903562 31972.7 1175.9 -0.426532 
3.49684 0.925337 29175.2 1420.16 -0.293449 
4.80126 0.948061 31986 1809.93 -0.267439 
5.87916 0.893793 34592.1 2043.81 -0.239744 
3.53047 0.901781 50527.5 1675.81 -0.239646 
5.1828 0.93371 56769.5 2592 -0.378715 
4.53318 0.908672 52489.8 2484.18 -0.373015 
7.39424 0.885354 64414.9 3592.05 -0.224313 
7.14752 0.897435 62999.2 3958.88 -0.320288 
PDF: Cut Value 1 and TKR Plane 16
3.25277e-10 0.996377 90.2454 28.093 -0.0984302 
1.05051e-10 0.994858 95.8539 27.4166 -0.158592 
0.0520321 0.998762 103.942 26.1089 -0.197902 
1.84619e-09 0.980828 111.833 22.734 -0.237145 
1.21698e-10 0.967802 112.344 22.0407 -0.247269 
9.96823e-11 0.986065 169.376 33.5925 -0.182489 
0.111151 0.981673 175.48 32.8523 -0.227172 
1.84619e-09 0.993099 183.14 29.8804 -0.243068 
2.80368e-09 0.974546 190.913 27.4434 -0.212979 
1.84619e-09 0.963482 194.945 25.9075 -0.281526 
1.17737e-10 0.989818 333.184 40.7176 -0.292046 
0.308915 0.990187 340.727 40.1577 -0.25132 
1.84619e-09 0.989284 345.682 36.7779 -0.272878 
0.173441 0.98289 359.529 33.755 -0.260517 
0.20728 0.966873 361.471 33.3382 -0.265914 
1.31499e-10 0.995491 665.014 55.4741 -0.256982 
0.206746 0.989391 674.219 52.2552 -0.289757 
0.0757975 0.985269 674.709 50.5835 -0.247063 
0.392632 0.959554 696.484 46.065 -0.262035 
0.504547 0.963448 697.517 46.793 -0.252061 
0.149217 0.976236 748.457 57.1269 -0.211178 
0.342942 0.985093 759.86 55.2245 -0.245911 
1.84619e-09 0.976576 755.629 50.5759 -0.25367 
0.389976 0.967015 780.26 49.4734 -0.304996 
0.383699 0.953594 782.099 50.9896 -0.323581 
0.237278 0.987377 1591.28 87.2952 -0.21784 
0.532025 0.997576 1617.73 84.3563 -0.356288 
0.609584 0.961669 1602.15 85.3007 -0.164922 
0.832805 0.960621 1638.28 86.0499 -0.291322 
1.025 0.953441 1648.89 87.5802 -0.294685 
0.941088 0.953999 2513.65 104.655 -0.239183 
0.858505 0.957809 2488.86 107.046 -0.232818 
1.2381 0.949747 2517 116.055 -0.200992 
1.32929 0.971186 2542.27 124.893 -0.326642 
1.4665 0.915865 2545.08 123.737 -0.244762 
1.15308 0.956467 4277.47 154.299 -0.132266 
1.36386 0.951358 4305.1 163.281 -0.291513 
1.56774 0.955716 4310.57 189.816 -0.262541 
1.81644 0.953691 4361.37 198.722 -0.254777 
2.15178 0.916923 4433.47 212.856 -0.204597 
1.52961 0.92224 7936.01 249.74 -0.256626 
1.81655 0.941135 7968.59 294.96 -0.254905 
2.47048 0.940752 8246.64 352.881 -0.256743 
2.4633 0.965221 8217.85 374.924 -0.407701 
2.70472 0.953603 8301.94 446.036 -0.312918 
1.5683 0.922956 8812.48 306.695 -0.149201 
2.18675 0.935096 9098.54 331.961 -0.238889 
2.51908 0.94486 9180.62 404.918 -0.276064 
2.94192 0.938153 9392.03 441.999 -0.270955 
3.20109 0.927602 9523.64 490.014 -0.289719 
2.17203 0.918169 18417.4 595.743 -0.316022 
3.0224 0.963463 19413.8 741.346 -0.525263 
3.1531 0.928509 19142.3 838.954 -0.308846 
3.94944 0.947504 20205.3 988.068 -0.305537 
4.29436 0.934542 20603.3 1151.06 -0.345048 
2.71708 0.869228 28399.4 843.224 -0.103073 
