COMMENTS: Created on the 05/12/05
COMMENTS: Axes are: Energy and Angle
COMMENTS: PDFs are: Cut Value and TKR Plane (3x16)
COMMENTS: Parameters are: TKR Hits Coefficient(1), Log Normal Parameters(4)
COMMENTS: Log Normal Parameters are: Norm, MPV, Width, Tail
#PDFs: 48 #Parameters: 5
AXES:
2
0.611685 0.946167 2480.56 124.211 -0.357721
0.268928 0.963166 2398.3 142.893 -0.384171
0.15359 0.948536 2348.52 150.651 -0.383144
0.297383 0.943533 2350.64 160.47 -0.369102
PDF: Cut Value 1 and TKR Plane 7
1.02139 0.932605 82.7344 11.6834 0.0687768
1.01805 0.909184 83.2507 11.1295 0.0893216
1.03135 0.931269 85.1954 11.7316 -0.0151086
1.28749 0.931908 102.666 13.6999 0.0392206
1.08236 0.941881 89.2124 11.9726 -0.0140016
1.24199 0.926324 107.405 14.4046 -0.0104845
1.0499 0.914407 93.6806 12.9811 -0.0244592
1.21092 0.930258 104.636 14.2516 0.0546075
1.1 0.949434 98.9297 13.2666 -0.0594481
1.18197 0.934766 105.115 13.2738 -0.0850297
1.03664 0.938083 125.258 16.4573 -0.0944781
1.18003 0.919382 137.9 16.7517 -0.184403
1.04069 0.950508 129.351 16.4127 -0.213725
0.979494 0.950029 126.528 14.5172 -0.258783
0.961014 0.927551 125.996 13.4123 -0.287818
0.963821 0.95388 207.958 20.0769 -0.282587
0.949815 0.952152 207.179 19.9735 -0.248245
0.880893 0.961783 204.422 19.0846 -0.295713
0.919282 0.939335 210.482 17.2873 -0.312557
0.968298 0.912719 213.934 16.2842 -0.242031
0.94703 0.956934 294.189 22.9835 -0.315154
0.904572 0.938486 290.529 21.8236 -0.261855
0.803761 0.946328 285.375 21.0792 -0.299114
0.936686 0.943743 299.487 20.0949 -0.347415
0.853684 0.933224 292.779 18.772 -0.340412
0.923719 0.956259 466.552 28.4591 -0.322691
0.86955 0.953532 461.75 28.1683 -0.306458
0.74609 0.957556 451.659 27.5934 -0.304135
0.816465 0.94837 459.847 26.8918 -0.335698
0.809146 0.951787 458.738 26.4391 -0.317991
0.996087 0.965858 820.359 41.6678 -0.311773
0.825185 0.963512 799.072 42.4804 -0.342842
0.764382 0.959631 789.601 41.7712 -0.334288
0.623666 0.958581 773.554 43.2815 -0.330208
0.90189 0.954591 800.99 42.9448 -0.379606
0.912671 0.950926 896.32 42.7561 -0.293042
1.06947 0.955792 907.959 47.0281 -0.304776
0.779527 0.943406 873.633 44.9761 -0.297263
0.799722 0.965255 874.086 50.4253 -0.360089
0.683009 0.944502 863.339 48.9388 -0.392849
0.937401 0.957517 1743.95 77.0062 -0.376611
0.457793 0.972754 1670.03 83.5715 -0.397955
0.239215 0.967222 1626.33 91.4068 -0.385317
0.976076 0.954992 1688.69 97.7198 -0.363161
0.535172 0.957436 1631.92 101.113 -0.426816
0.425402 0.930674 2485.8 113.284 -0.266825
0.328848 0.940243 2444.39 123.629 -0.323592
0.176961 0.959949 2383.42 142.03 -0.331785
0.356061 0.970836 2383.02 149.03 -0.408955
0.289159 0.962005 2363.87 159.753 -0.458186
PDF: Cut Value 1 and TKR Plane 8
1.19102 0.899009 96.8639 13.3077 0.0849145
0.9243 0.932538 78.6381 11.2236 -0.0258332
0.945623 0.94022 80.7447 11.3139 -0.0292202
1.02242 0.941997 86.9384 11.7399 -0.0277401
0.982918 0.936319 84.7352 10.9847 -0.0589052
1.07004 0.938742 96.7738 13.5029 0.000366281
1.10191 0.928771 99.0168 14.1129 -0.00818761
1.31676 0.936367 114.781 16.3448 0.0243486
1.03386 0.95275 95.8628 13.0892 -0.0413702
1.18674 0.944245 107.645 13.9929 -0.0259698
1.12299 0.922168 133.519 17.3579 -0.076537
1.11382 0.940846 134.612 16.8685 -0.175836
1.05717 0.937426 132.74 16.4995 -0.261839
1.08737 0.926752 136.67 15.4766 -0.222958
0.997407 0.892969 129.56 13.882 -0.191379
1.10039 0.939295 220.301 21.3777 -0.217048
0.964217 0.956356 209.985 20.597 -0.281557
0.966073 0.957912 213.103 20.3715 -0.307092
1.04351 0.939654 222.541 19.1043 -0.295873
0.936346 0.913932 212.621 16.4446 -0.238933
0.973656 0.942376 297.131 24.123 -0.251906
1.02405 0.93029 303.482 23.0216 -0.265436
0.836014 0.942541 286.813 22.5442 -0.267426
0.914645 0.942198 297.697 20.9099 -0.296046
0.910848 0.930374 299.022 19.7032 -0.328253
0.917106 0.955351 466.257 29.7201 -0.270465
0.791152 0.962231 455.131 28.6091 -0.325649
0.715047 0.962073 447.362 28.2971 -0.305075
0.792028 0.960413 456.923 28.6959 -0.289443
0.936756 0.944165 472.984 27.0074 -0.363025
0.796749 0.968826 797.243 41.9252 -0.302943
0.737587 0.96615 789.658 41.1245 -0.307683
0.667071 0.971217 780.925 43.0675 -0.345878
0.799792 0.957229 789.792 44.6148 -0.295627
0.980102 0.953293 810.307 45.4296 -0.367278
0.957359 0.935966 899.075 44.046 -0.222887
0.634421 0.955527 865.751 44.0244 -0.329239
0.738347 0.967255 870.391 47.6292 -0.36926
0.696527 0.95665 864.526 47.5339 -0.334583
0.867491 0.9421 878.227 49.4582 -0.342997
0.777415 0.944911 1719.2 73.7162 -0.281995
0.505968 0.970769 1672.19 83.5427 -0.359757
0.586055 0.96366 1660.57 89.7688 -0.380918
0.357435 0.958267 1621.17 96.3633 -0.368664
0.155603 0.955298 1599.08 98.1283 -0.443484
0.132619 0.949238 2455.51 112.637 -0.37967
0.43714 0.92161 2458.72 116.333 -0.316911
0.512314 0.958438 2427.27 137.097 -0.374903
0.545247 0.968394 2406.96 152.676 -0.438761
0.164664 0.930588 2332.81 155.611 -0.332291
PDF: Cut Value 1 and TKR Plane 9
0.835794 0.941654 74.1465 10.8621 -0.027823
0.7527 0.928214 67.229 9.81956 0.0171107
0.970065 0.912655 83.3878 11.479 0.0564055
0.900106 0.928239 79.6559 10.8708 0.0334031
1.03452 0.93121 89.8168 11.7456 0.028861
1.05359 0.918653 97.6243 13.6288 -0.0302179
0.936122 0.947042 88.9721 12.6693 -0.0417106
0.994843 0.957299 94.4262 13.8125 -0.095448
1.00672 0.937193 96.4157 13.322 -0.0787091
1.04742 0.939216 100.012 12.7152 -0.0193808
1.12424 0.923978 135.232 17.7814 -0.0431054
1.06322 0.930307 133.444 16.8192 -0.2198
1.12777 0.940138 139.192 17.7366 -0.16774
1.10228 0.941597 139.878 16.7437 -0.230993
1.02855 0.916393 134.091 14.946 -0.170622
0.990073 0.951176 210.629 22.0086 -0.224131
0.924503 0.94939 207.832 20.4455 -0.289082
1.02108 0.955289 218.131 21.9565 -0.28356
0.986873 0.939544 219.038 19.2859 -0.332741
0.940777 0.90661 215.142 16.7838 -0.277788
0.954186 0.944039 295.573 24.4835 -0.27196
0.959977 0.947102 297.383 24.3711 -0.258814
0.863401 0.946728 290.747 23.2256 -0.30926
0.997829 0.935176 307.959 21.8276 -0.340733
0.95502 0.920192 303.924 20.4067 -0.304099
0.98165 0.955138 469.651 30.9853 -0.174119
0.875619 0.952594 462.587 28.6821 -0.298548
0.749485 0.967875 450.508 29.2568 -0.322559
0.8743 0.957728 467.181 28.263 -0.330051
0.786231 0.928259 458.521 26.2999 -0.308117
0.888538 0.965657 808.477 41.1036 -0.339697
0.790964 0.975392 797.101 41.7996 -0.377177
0.569318 0.9571 767.966 42.9883 -0.320054
0.732893 0.950503 788.907 42.5606 -0.339235
0.769974 0.93532 789.438 44.1808 -0.352658
0.793815 0.964116 879.457 43.7672 -0.305817
0.737914 0.970835 876.365 46.144 -0.380704
0.652789 0.963155 860.408 48.2961 -0.324288
0.871663 0.94843 881.379 49.2661 -0.302402
0.534193 0.932501 845.162 47.1952 -0.377656
0.697431 0.952519 1702.41 76.8225 -0.269126
0.815457 0.959589 1708.13 85.3047 -0.336827
0.762084 0.95821 1685.26 88.919 -0.346376
0.474741 0.952568 1632.96 93.8018 -0.369605
0.496103 0.962425 1634.94 101.964 -0.460686
0.249343 0.941624 2460.71 112.19 -0.339052
0.355786 0.948089 2455.1 116.988 -0.376873
0.244532 0.932648 2387.31 128.993 -0.280945
0.129162 0.968234 2355.4 143.152 -0.389838
0.05135 0.947551 2324.12 157.634 -0.381887
PDF: Cut Value 1 and TKR Plane 10
0.751139 0.94004 68.1107 10.146 0.0273803
0.805184 0.942607 72.6504 11.1047 -0.00236684
0.892606 0.924571 80.6856 11.6385 -0.0768761
0.846218 0.942806 78.2099 10.6895 -0.102862
0.996045 0.92959 89.302 11.5509 0.0115188
0.874185 0.934881 85.654 12.2855 -0.0767178
0.973235 0.947353 93.5439 13.5102 -0.0349348
1.04977 0.922618 100.258 14.1778 -0.106454
1.0525 0.937468 102.527 13.9901 -0.117721
0.970153 0.937606 95.8345 12.5077 -0.0833262
0.997548 0.937376 126.586 17.4633 -0.109751
1.16085 0.949684 142.688 19.4785 -0.132417
1.0307 0.941834 132.305 17.9271 -0.176726
1.04285 0.950101 137.176 17.0679 -0.269624
1.05716 0.905242 138.385 15.2047 -0.223767
0.969249 0.95514 210.213 22.3741 -0.24632
1.02549 0.959898 218.82 22.3845 -0.28724
1.01212 0.950236 218.598 22.5321 -0.26347
0.989845 0.9306 220.994 19.6995 -0.34659
0.94905 0.900896 217.223 17.2191 -0.268669
1.0469 0.933678 305.035 25.5412 -0.199699
0.863233 0.948315 289.713 24.1263 -0.303759
0.916202 0.954612 296.576 24.5985 -0.316448
0.924205 0.935409 301.936 22.6604 -0.343331
0.894397 0.910364 299.967 19.9306 -0.333543
0.988165 0.953046 473.979 30.8472 -0.295078
0.932133 0.958702 468.483 30.7708 -0.263896
0.820321 0.95723 459.121 29.9616 -0.307388
0.910967 0.949633 471.28 29.8753 -0.319574
0.811686 0.93394 463.359 27.2859 -0.361823
0.899999 0.966702 808.521 43.1576 -0.343961
0.815859 0.96954 799.062 42.5488 -0.328318
0.87357 0.96118 803.571 43.1686 -0.327298
0.756971 0.967177 791.894 45.6108 -0.375094
0.727705 0.932476 784.101 43.7101 -0.307799
0.932497 0.964148 897.627 45.3149 -0.337072
0.977373 0.955835 905.031 45.0718 -0.347282
0.719372 0.960626 865.239 47.2629 -0.30897
0.810785 0.960395 882.21 48.0968 -0.394222
0.527561 0.944223 844.508 48.1643 -0.379727
0.818929 0.960999 1726.06 76.16 -0.348526
0.547416 0.956469 1672.18 78.742 -0.350251
0.519331 0.95557 1657.29 85.7182 -0.39352
0.221422 0.95202 1598.66 96.0346 -0.340209
0.357914 0.961273 1612.6 100.984 -0.404417
0.445335 0.963097 2498.54 113.508 -0.409155
0.547392 0.962363 2471.46 122.272 -0.343345
0.325829 0.949793 2405.59 133.479 -0.331186
0.267723 0.968922 2376.03 149.296 -0.419991
0.444617 0.952499 2378.53 156.212 -0.396766
PDF: Cut Value 1 and TKR Plane 11
0.82689 0.931061 74.5841 11.1006 0.0566482
0.78892 0.934994 73.1316 10.7821 -0.0038396
0.875426 0.937409 80.9732 11.8994 -0.0712593
0.821335 0.951152 77.4553 10.7664 -0.0828369
0.78956 0.942395 74.8309 9.8945 0.00903749
0.868292 0.935006 85.1956 12.7966 0.00898529
0.93678 0.949501 92.0209 13.89 -0.0417074
0.906768 0.939235 90.3063 13.0488 -0.0859814
0.97832 0.937706 98.2142 13.6744 -0.111031
0.933666 0.938258 94.8743 12.2294 -0.0893954
1.06261 0.920975 134.21 18.0172 -0.0402745
1.09933 0.931703 137.893 18.5067 -0.087679
1.25204 0.925668 153.033 21.2951 -0.139147
1.03998 0.931911 138.69 17.4359 -0.235948
1.06238 0.915831 141.396 16.0062 -0.20849
1.13504 0.934389 227.533 23.6188 -0.203502
1.01808 0.954669 217.37 23.3743 -0.209212
0.948339 0.950547 213.414 22.4921 -0.283922
0.970955 0.945927 222.022 20.9419 -0.409362
1.0145 0.900948 224.965 18.7814 -0.246341
0.983594 0.93609 298.623 25.9197 -0.259503
0.949688 0.946156 297.521 25.8412 -0.230269
0.893387 0.944563 292.584 25.3381 -0.242509
0.97147 0.934286 308.862 23.0716 -0.377558
0.919161 0.906816 302.188 20.7811 -0.255995
1.0079 0.960587 476.664 32.3574 -0.311528
0.889503 0.956211 466.46 30.9263 -0.334164
0.91594 0.960472 469.942 31.4088 -0.298675
0.966748 0.94388 479.996 29.8405 -0.368977
0.802602 0.935129 463.909 26.8986 -0.386599
0.979075 0.962652 818.387 43.1291 -0.302007
0.899299 0.96169 808.311 42.8853 -0.282767
0.709314 0.970933 784.127 44.3805 -0.343158
0.778379 0.95603 792.253 45.2061 -0.343908
0.694067 0.939481 783.517 43.7324 -0.394249
0.91135 0.963654 893.248 45.929 -0.276093
0.76335 0.943053 872.425 45.4086 -0.238379
0.732053 0.952092 868.446 48.4737 -0.302285
0.673766 0.956696 863.628 48.7823 -0.382251
0.856328 0.91422 883.871 46.3755 -0.32652
0.772823 0.940019 1712.56 73.803 -0.275943
0.716855 0.958474 1701.28 80.4093 -0.354363
0.364649 0.958604 1628.27 87.7749 -0.355535
0.623134 0.958807 1654.94 93.4596 -0.385835
0.528501 0.94946 1638.94 98.6188 -0.395285
0.27822 0.961162 2460.75 111.335 -0.367344
0.235926 0.962964 2421.75 123.029 -0.315668
0.534537 0.949468 2436.52 132.72 -0.377049
0.213206 0.966264 2362.73 146.808 -0.414567
0.451707 0.950029 2395.45 148.364 -0.517605
PDF: Cut Value 1 and TKR Plane 12
0.646961 0.946997 62.1403 9.50513 0.0465538
0.730011 0.931103 69.9811 10.4367 -0.0211072
0.779753 0.951604 73.8808 11.2856 -0.0460807
0.764539 0.936707 74.6943 10.0032 -0.115889
0.72195 0.936886 71.3711 9.14975 -0.0644753
0.732775 0.927837 75.1004 11.0606 0.0372443
0.744116 0.947943 77.7406 11.5573 -0.0576104
0.809527 0.949839 83.5172 12.4944 -0.0485255
0.823605 0.960274 86.9331 12.2042 -0.126563
0.9871 0.931661 100.911 12.9196 -0.0564833
1.07027 0.936357 134.747 18.4465 -0.0271979
1.03165 0.942895 135.123 18.7685 -0.150105
1.10262 0.960883 143.46 20.3928 -0.258304
1.15466 0.924261 150.329 19.2395 -0.156719
1.04159 0.911344 141.971 15.7425 -0.248506
1.08937 0.948421 223.191 24.3925 -0.206824
1.00092 0.947582 217.348 23.1517 -0.249749
0.975107 0.954686 216.839 23.5671 -0.295451
1.05744 0.94673 231.051 22.9114 -0.37358
0.935367 0.894301 219.359 18.3676 -0.279055
1.06633 0.952936 308.848 27.926 -0.255809
0.850897 0.94225 286.533 25.6932 -0.258195
0.876466 0.959295 291.674 26.5825 -0.259875
1.00669 0.930132 311.559 25.568 -0.306464
0.9766 0.905388 310.483 21.7187 -0.271854
1.05973 0.953856 482.536 33.0068 -0.263191
0.907629 0.959464 466.498 31.905 -0.266723
0.82078 0.966399 456.342 33.5059 -0.26323
0.92709 0.955664 476.563 31.4993 -0.352528
0.928264 0.91277 477.799 27.8393 -0.327912
0.983943 0.956406 819.276 44.1639 -0.310225
0.746897 0.964933 787.198 44.2108 -0.290059
0.784946 0.962634 790.423 44.3741 -0.290935
0.797654 0.953215 795.602 45.3285 -0.34678
0.768107 0.93128 793.768 43.2195 -0.361235
0.807949 0.949141 880.176 45.1521 -0.322326
0.91624 0.952788 898.14 46.9463 -0.317471
0.765265 0.939653 870.532 48.4373 -0.29832
0.760876 0.970846 874.566 49.1645 -0.3601
0.670691 0.916938 862.212 47.7569 -0.344555
0.821881 0.952498 1723.92 76.8177 -0.341242
0.637749 0.952367 1679.56 80.6949 -0.309455
0.722268 0.970499 1686.55 89.974 -0.408776
0.94693 0.954855 1701.95 93.9566 -0.364688
0.664127 0.940256 1657.81 97.5596 -0.409479
0.373697 0.942499 2464.39 112.595 -0.314757
0.301243 0.957179 2427.77 117.722 -0.327597
0.05135 0.954127 2357.38 134.243 -0.351784
0.421981 0.971334 2398.98 142.83 -0.416988
0.918281 0.951254 2450.29 162.823 -0.409604
PDF: Cut Value 1 and TKR Plane 13
0.693065 0.923401 67.6226 10.0848 0.000687754
0.779679 0.952082 74.5404 11.7479 0.012746
0.771891 0.954882 74.538 11.5415 -0.0591897
0.746236 0.940608 74.2344 10.4554 -0.121436
0.74139 0.9455 74.0188 9.8144 -0.0589557
0.777169 0.938376 81.2404 12.1752 -0.0463278
0.809421 0.947847 84.2535 12.8251 -0.0325561
0.727938 0.959253 77.7827 12.4201 -0.0719509
0.727787 0.951798 79.5118 11.419 -0.115996
0.855078 0.93714 91.9726 12.0598 -0.1107
1.08446 0.926904 140.926 18.9259 -0.14343
1.13052 0.941791 144.965 20.2145 -0.114164
1.16344 0.942806 149.046 21.7704 -0.154891
1.05667 0.955659 144.877 18.9619 -0.332169
1.06728 0.917737 145.219 17.5791 -0.188791
1.15459 0.958921 232.469 25.9517 -0.171459
1.05472 0.95314 224.378 24.607 -0.216942
1.02605 0.966486 223.792 26.0871 -0.288092
1.02079 0.940285 229.946 22.5558 -0.407719
0.977722 0.886142 224.762 19.175 -0.236776
1.03846 0.941582 307.344 27.5393 -0.289332
0.966361 0.935567 302.741 26.154 -0.291675
0.88138 0.954886 294.337 27.113 -0.307259
0.988663 0.934557 312.735 25.5735 -0.374795
0.98945 0.892118 312.616 22.1521 -0.229268
0.979751 0.954236 473.106 33.7146 -0.273282
0.937488 0.94931 471.594 33.0976 -0.295629
0.781691 0.959179 452.886 32.613 -0.29654
0.951995 0.952756 481.337 33.0666 -0.375142
0.845482 0.914719 470.007 28.2427 -0.348836
1.04625 0.953628 827.613 45.439 -0.239218
0.873407 0.969223 802.356 46.033 -0.276426
0.812374 0.974151 796.886 46.5431 -0.364049
0.75099 0.970157 789.155 46.6683 -0.375222
0.820578 0.939763 801.669 44.5656 -0.375719
1.0873 0.949077 920.138 47.7042 -0.274901
0.852448 0.94952 886.123 46.9943 -0.294548
0.576397 0.97022 847.672 48.3689 -0.381915
0.712835 0.954398 861.406 51.0675 -0.278285
0.773931 0.924042 875.662 49.278 -0.3658
0.766051 0.959931 1711.77 76.4765 -0.325627
0.650872 0.949841 1680.24 80.5831 -0.286797
0.348513 0.97004 1618.21 88.5175 -0.334768
0.49671 0.953431 1629.71 91.7462 -0.331097
0.741263 0.952112 1670.97 98.9833 -0.405229
0.520986 0.940958 2480.97 112.697 -0.261125
0.290078 0.963897 2422.55 121.538 -0.315196
0.05 0.956997 2355.08 132.161 -0.369405
0.228473 0.94854 2347.23 142.336 -0.280097
0.05135 0.941171 2324.23 152.558 -0.435321
PDF: Cut Value 1 and TKR Plane 14
0.640726 0.953528 64.4188 9.89789 -0.0466026
0.732764 0.937362 72.1312 10.9164 -0.0328854
0.696518 0.955706 69.3632 10.8026 -0.0349972
0.734466 0.952624 74.504 10.9906 -0.125244
0.68391 0.939421 70.3189 9.38571 -0.0705737
0.818924 0.933468 86.6015 12.9491 -0.065986
0.772488 0.94732 82.4801 12.5615 -0.073659
0.813473 0.950223 87.7415 13.2084 -0.145013
0.713034 0.954529 79.5387 11.6818 -0.152857
0.787022 0.931803 86.5091 11.1816 -0.0563537
1.01853 0.92047 133.263 17.7504 -0.00502491
1.00875 0.950901 135.121 19.2617 -0.133638
1.0486 0.947586 140.345 20.4357 -0.18063
1.01637 0.952472 141.547 19.6958 -0.249058
1.09147 0.915768 149.768 18.0433 -0.164717
1.09926 0.957915 228.03 25.7793 -0.211119
1.07617 0.955145 227.599 25.9726 -0.220019
0.942544 0.965148 215.255 25.572 -0.308567
1.01741 0.945883 231.026 23.8281 -0.408283
0.962136 0.887392 224.488 19.8889 -0.244723
1.1373 0.952654 323.735 29.5599 -0.326609
0.991427 0.956969 305.901 28.5635 -0.313476
0.920536 0.946262 298.196 28.2072 -0.264483
0.946535 0.947212 310.063 26.8065 -0.427916
0.968544 0.893739 312.747 22.2626 -0.293178
0.962463 0.966051 473.224 34.5206 -0.346797
0.995297 0.944843 478.129 33.7337 -0.270311
0.785305 0.961243 455.067 33.5071 -0.362365
0.875308 0.950467 469.486 34.3555 -0.321054
0.9207 0.904561 478.206 28.9669 -0.266568
0.964637 0.959666 817.019 45.6902 -0.299186
0.879268 0.964789 804.405 44.294 -0.293974
0.713231 0.955743 781.003 45.2293 -0.315435
0.845458 0.965553 800.975 47.8263 -0.349399
0.76173 0.927701 792.345 44.3771 -0.334561
0.913883 0.956584 894.434 46.9794 -0.314342
0.887552 0.961932 890.689 47.4105 -0.311187
0.791969 0.968548 876.36 49.6509 -0.328523
0.803894 0.970113 880.326 51.1165 -0.361314
0.809828 0.924842 882.988 49.5427 -0.370823
0.88312 0.960381 1735.5 79.2495 -0.337942
0.491895 0.957639 1645.9 80.2413 -0.261959
0.548329 0.961018 1650.15 87.8756 -0.349019
0.356141 0.966982 1610.05 94.1703 -0.392555
0.338246 0.926521 1606.58 92.1481 -0.377679
0.459051 0.954335 2462.77 110.996 -0.229837
0.72591 0.949106 2499.41 117.143 -0.316825
0.295057 0.948527 2392.16 133.634 -0.348321
0.670411 0.945513 2437.3 136.122 -0.354388
0.297172 0.921535 2357.56 144.204 -0.371723
PDF: Cut Value 1 and TKR Plane 15
0.691623 0.929126 69.3802 10.7928 -0.0197688
0.64837 0.947109 65.7112 10.1521 -0.00526744
0.722712 0.943384 73.046 10.9011 -0.0974534
0.688958 0.941038 71.714 10.4738 -0.11275
0.70031 0.927338 72.9464 9.51492 -0.0742903
0.769073 0.952007 82.9564 12.855 -0.0323205
0.813224 0.946209 86.3954 13.3896 -0.043965
0.794181 0.953976 86.025 13.2028 -0.114164
0.793663 0.949195 88.4821 12.9352 -0.208525
0.751993 0.929985 84.7815 10.9314 -0.0762519
0.806163 0.960106 114.687 16.9967 -0.0929366
0.978864 0.935309 131.417 18.9696 -0.0199054
1.00693 0.94512 136.255 20.4195 -0.075307
1.0743 0.960335 149.324 21.395 -0.283776
1.0366 0.912077 145.966 17.6459 -0.171285
1.09969 0.954314 231.649 26.1653 -0.213375
1.00716 0.965091 221.099 25.4477 -0.261966
1.00094 0.959756 221.938 27.1273 -0.241612
1.06247 0.957706 236.602 26.7871 -0.39407
0.920887 0.903686 222.13 20.4585 -0.332749
1.04604 0.942228 309.987 30.6112 -0.219402
1.0412 0.940986 310.663 29.7974 -0.263733
0.907012 0.942736 297.099 28.7739 -0.27989
1.00359 0.947857 316.797 29.4983 -0.384058
0.962262 0.890994 314.134 23.7902 -0.315111
1.08689 0.952974 491.367 36.4625 -0.252934
0.940897 0.95687 471.809 34.0878 -0.31973
0.811011 0.954467 456.616 34.0249 -0.308536
0.936871 0.962521 481.872 35.087 -0.425276
0.834064 0.924204 470.646 29.8307 -0.378119
1.00286 0.957614 825.149 47.1766 -0.294092
0.928665 0.962354 812.894 45.1312 -0.325184
0.723444 0.968049 780.322 47.5346 -0.316924
0.802988 0.963434 798.083 48.7616 -0.39387
0.80324 0.924476 803.536 43.0378 -0.39843
1.11438 0.948316 928.83 49.8509 -0.28389
0.925339 0.964368 895.1 51.0101 -0.288024
0.639785 0.958057 851.153 49.5744 -0.300151
0.809711 0.958044 878.243 52.3806 -0.313277
0.903981 0.92011 896.921 48.039 -0.30766
0.773436 0.942118 1716.55 74.5631 -0.327436
0.968987 0.967473 1741.23 85.0445 -0.346406
0.622408 0.953721 1663.92 87.3112 -0.362334
0.507604 0.96184 1631.42 92.7907 -0.356365
0.385383 0.930845 1616.9 92.0246 -0.417415
0.969442 0.940603 2583.59 110.343 -0.335555
0.379568 0.944774 2428.66 118.67 -0.26517
0.509778 0.949688 2430.5 126.988 -0.373502
0.296656 0.957332 2368.21 137.968 -0.39572
0.498357 0.935652 2400.15 144.343 -0.443239
PDF: Cut Value 1 and TKR Plane 16
0.632959 0.930792 64.6122 9.83973 0.0826059
0.651886 0.921919 67.0916 10.2582 -0.0608084
0.685283 0.947061 70.5407 10.9309 -0.0830641
0.627843 0.947269 67.0709 9.75375 -0.152128
0.686632 0.93463 72.1799 9.70432 -0.0613358
0.653753 0.931135 73.1314 10.8671 -0.0255033
0.665928 0.952546 73.2048 11.6016 -0.00453598
0.757385 0.942425 83.4075 13.1543 -0.0923332
0.720827 0.943046 81.6714 12.0159 -0.144263
0.751744 0.930794 85.3879 11.3719 -0.0818582
0.859914 0.948064 121.79 17.5775 -0.101398
0.869839 0.941021 121.178 17.2924 -0.0497225
0.946839 0.953825 133.18 19.8824 -0.186898
1.02044 0.960802 146.175 20.268 -0.343464
1.0045 0.902478 143.069 17.5404 -0.100396
1.04576 0.952567 225.632 26.6049 -0.148081
1.04515 0.953508 226.126 26.4653 -0.231774
0.954297 0.964143 218.318 26.6886 -0.297657
1.03177 0.965417 234.461 27.9208 -0.419873
0.965309 0.88917 228.532 21.1185 -0.282655
1.03255 0.943721 311.516 30.3692 -0.243948
0.984877 0.932843 304.676 28.8061 -0.279617
0.91749 0.956957 300.733 30.7224 -0.319627
1.00259 0.962647 319.165 30.169 -0.459132
0.923772 0.872943 310.557 23.1949 -0.297815
1.08478 0.955131 493.827 38.6354 -0.270064
0.952678 0.968434 474.072 36.6062 -0.31125
0.758352 0.95565 448.121 34.4168 -0.28244
0.963703 0.958452 484.888 37.171 -0.386717
0.928019 0.906334 484.76 30.6176 -0.337497
1.03562 0.954293 831.621 47.4142 -0.273358
0.829695 0.962713 795.471 46.2222 -0.325031
0.760638 0.96116 786.859 47.4906 -0.307278
0.830871 0.953261 800.054 50.4778 -0.330625
0.756461 0.913579 792.657 44.131 -0.310127
0.9757 0.954763 907.653 49.4812 -0.288802
1.01064 0.953948 912.526 48.5733 -0.325892
0.6402 0.958427 851.91 51.0119 -0.375842
0.762307 0.969301 874.019 52.116 -0.359178
0.704064 0.910628 868.331 47.1454 -0.333579
0.945566 0.972831 1748.59 79.4758 -0.3213
0.807165 0.955359 1701.61 82.4103 -0.280392
0.418513 0.959052 1619.71 86.9164 -0.332641
0.519281 0.958399 1636.27 88.833 -0.402515
0.7466 0.924109 1676.53 94.5347 -0.351232
0.604755 0.965697 2502.06 109.047 -0.380701
0.480714 0.93708 2444.99 115.437 -0.323496
0.199599 0.954601 2357.72 132.813 -0.309924
0.414313 0.966442 2392.61 137.387 -0.413342
0.493951 0.946398 2405.46 146.881 -0.436513
PDF: Cut Value 1 and TKR Plane 17
0.617664 0.915862 64.662 9.78814 0.00494501
0.620827 0.937029 64.8249 10.1202 -0.0580469
0.685625 0.946177 71.5484 11.1498 -0.0990669
0.659225 0.934031 70.3148 10.2221 -0.111388
0.673839 0.928535 72.2201 9.83973 -0.0948291
0.67445 0.929675 75.7679 11.5736 -0.0421759
0.743437 0.926674 82.5214 12.5669 -0.0783245
0.681565 0.959994 77.966 12.3438 -0.122876
0.684514 0.95447 79.5851 12.2624 -0.168813
0.717799 0.937655 82.9584 11.378 -0.0690078
0.848226 0.954329 122.071 17.5967 -0.0763213
0.840939 0.933046 119.252 17.0887 -0.0460492
0.916637 0.953137 129.672 20.048 -0.124903
0.934083 0.96768 136.68 20.4098 -0.271059
0.955628 0.923302 141.574 17.7343 -0.213104
1.06966 0.964957 231.407 28.1955 -0.169142
1.05299 0.952715 228.399 26.6606 -0.198343
1.08902 0.963678 235.089 29.2589 -0.232481
1.06404 0.96094 238.556 29.4752 -0.348854
0.947349 0.883352 228.084 21.1849 -0.306652
1.02281 0.943011 310.016 30.5312 -0.194717
1.00923 0.951645 309.504 30.6702 -0.305031
0.983294 0.950271 308.057 32.5441 -0.251027
1.03888 0.945652 323.901 32.1305 -0.358647
0.931108 0.887309 314.269 23.7828 -0.349568
1.08329 0.951593 493.779 38.7722 -0.265674
0.916415 0.950059 467.155 36.292 -0.270934
0.86765 0.948339 463.883 36.3819 -0.287014
0.855126 0.955453 469.934 37.2488 -0.366842
0.897472 0.906717 478.941 31.168 -0.260912
1.02208 0.961182 831.549 49.3759 -0.273638
0.940341 0.959278 813.588 48.7662 -0.286156
0.803168 0.958693 792.441 49.4173 -0.296761
